Dates,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices
,PSMGN,LRE,BCOM,GSZ.PA,SDFGn.DE,NPOS.PA,ORAN,EDP.LS,PDLI ,CLLN.L,CNPP.PA,HFC.N,RWEG.DE,CTL.N,AZN.L,BOUY.PA,CWC.L,ENI.MI,VIV.PA,BALF.L,UU.L,PFG.L,TOTF.PA,RDSa.AS,LAGA.PA,FTSE,S&P 500,MSCI,CAC,DAX,Oil,USA-10 year Treasury Bond,UK Gilt,EUR/USD,DTWEXM,CBOE volatility,FVX
11-Dec-09,12.8811,4.61,36.4939,43.2853,61.7735,79.316,25.2211,4.5296,7,4.89,24.7679,11.75242,89.4388,36.82,45.87,50.1718,56.3682,24.5486,28.8363,4.09,8.14,10.85,62.9067,29.6367,23.9905,"4,627.22","1,066.63",9000.65,3803.72,"8,427.41",69.87,3.28,3.525,1.4382,73.2361,25.43,2.242
14-Dec-09,12.7645,4.63,36.872,43.8185,62.1959,80.3536,25.4558,4.5357,6.8,4.88,25.3935,11.536694,90.3294,36.43,45.85,50.4572,56.2491,24.9722,28.9886,4.11,8.21,10.92,63.4123,29.9402,24.0015,"4,741.01","1,069.30",9037.77,3830.44,"8,508.46",69.51,3.28,3.525,1.4385,73.0436,24.19,2.286
15-Dec-09,12.4984,4.61,36.6377,42.2983,60.9659,80.3582,25.2147,4.4921,6.82,4.93,25.0985,11.367864,90.1571,35.96,46.03,50.2841,56.1697,24.9386,28.7472,4.1,8.37,10.74,63.1967,29.6255,23.7126,"4,701.55","1,093.08",9026.87,3834.09,"8,442.81",70.69,3.28,3.525,1.4298,73.6071,23.15,2.35
16-Dec-09,12.8352,4.59,36.7832,42.3432,60.6294,81.2348,25.1617,4.5192,6.93,5.03,25.5215,11.250621,91.1421,35.75,46.44,50.6796,55.6933,25.1472,28.8374,4.11,8.21,10.93,63.8419,29.8132,23.7012,"4,680.91","1,093.01",9141.35,3875.82,"8,715.20",72.66,3.28,3.525,1.4101,73.286,22.84,2.335
17-Dec-09,12.264,4.56,35.3864,41.2603,58.6809,80.6426,24.4707,4.4079,6.97,4.9,24.4205,11.560142,89.0796,35.15,45.53,50.7774,55.2567,24.5855,28.2136,4.01,8.01,10.88,62.1235,29.154,22.5453,"4,588.48","1,098.51",9057.4,3830.82,"8,697.92",72.65,3.28,3.525,1.409,74.3598,23.04,2.225
18-Dec-09,11.8314,4.53,35.3004,41.1014,58.6978,80.8245,24.3152,4.3912,6.8,4.81,24.2758,11.747731,89.1843,35.09,45.57,50.2438,55.3361,24.3798,28.0344,3.94,7.98,10.87,60.9781,29.0262,22.4928,"4,530.63","1,087.24",8999.08,3794.44,"8,694.74",73.36,3.28,3.525,1.4137,74.3857,24.24,2.279
21-Dec-09,11.6978,4.57,36.4932,41.9208,59.3604,80.6527,24.7383,4.4278,6.82,4.79,24.2812,11.668006,90.5742,35.53,45.51,50.9048,56.0109,24.9239,28.709,4.06,8.09,10.97,62.6312,29.4945,22.7837,"4,644.00","1,093.48",9099.84,3872.06,"8,639.22",72.47,3.28,3.525,1.415,74.2016,23.36,2.403
22-Dec-09,11.5418,4.55,36.5916,42.2984,58.179,80.9105,24.8646,4.4115,6.9,4.8,24.1914,11.897801,91.3334,35.91,46.14,51.3323,55.614,25.1211,28.8475,4.05,8.02,11.24,63.5651,29.9017,22.7771,"4,604.58","1,109.30",9148.55,3898.38,"8,572.41",74.4,3.28,3.525,1.4073,74.4619,22.89,2.453
23-Dec-09,11.6041,4.58,36.8107,42.2331,57.3614,80.6975,24.9488,4.3995,6.96,4.79,24.4975,11.977527,92.3438,36.11,46.12,52.1682,55.8521,25.4001,28.9062,4.05,7.89,10.96,64.2952,30.2852,22.7725,"4,674.75","1,110.32",9194.39,3910.75,"8,361.13",76.67,3.28,3.525,1.4017,74.0435,22.41,2.478
29-Dec-09,11.4672,4.51,36.863,43.3644,57.9962,81.0417,25.2881,4.4491,6.96,4.82,24.7571,12.08539,93.5061,36.49,46.58,52.2052,56.0903,25.6469,29.2155,4.12,8,11.03,65.1722,30.4405,23.1054,"4,454.55","1,091.38",9317.38,3959.98,"8,416.24",78.87,3.28,3.525,1.3927,73.8859,22.19,2.579
30-Dec-09,11.5516,4.73,36.4892,43.0605,57.3136,81.0845,25.1025,4.5031,6.86,4.89,24.368,12.019734,92.532,36.54,46.71,52.2688,56.0903,25.5109,28.9113,4.15,8.08,10.99,64.5298,30.2835,22.7261,"4,606.42","1,106.24",9307.05,3935.5,"8,503.22",79.28,3.47,4.012,1.3961,74.2457,21.16,2.61
4-Jan-10,11.722,4.81,37.7643,43.5503,60.1519,82.1575,25.5941,4.5136,6.87,4.95,25.1798,13.665823,94.4118,36.66,47.34,53.3499,56.4873,26.0841,29.8589,4.17,7.99,11.09,65.9956,31.0991,23.3813,"4,592.02","1,110.63",9510.11,4013.97,"8,581.19",81.51,3.47,4.012,1.3734,73.6127,20.48,2.652
5-Jan-10,12.6439,4.82,38.025,43.7866,63.9736,82.4788,25.4601,4.4814,6.79,4.85,25.1405,13.632995,93.529,36.72,46.51,53.8442,57.1621,26.1929,29.7627,4.29,7.91,10.98,65.8774,31.2145,23.1674,"4,569.46","1,091.49",9557.09,4012.91,"8,383.21",81.77,3.47,4.012,1.3662,73.5325,24.74,2.558
6-Jan-10,13.3238,4.87,37.9898,43.8843,64.8825,82.4323,25.4587,4.5037,6.81,4.9,25.2137,13.637685,93.6368,35.28,46.07,54.2969,58.2339,26.3018,29.5328,4.41,7.96,10.95,66.1219,31.0865,23.0776,"4,558.75","1,095.63",9589.53,4017.67,"8,362.56",83.18,3.47,4.012,1.3652,73.5662,24.51,2.573
7-Jan-10,13.5563,4.75,37.0121,43.0758,66.1493,81.9376,24.9778,4.4944,6.75,4.88,24.6736,13.529821,92.6323,34.94,46.37,53.2058,58.3927,26.2879,29.2504,4.46,7.79,10.9,65.8057,30.7909,22.377,"4,440.59","1,108.86",9630.38,4024.8,"8,470.61",82.66,3.47,4.012,1.3789,73.9495,21.92,2.6
8-Jan-10,13.6639,4.78,37.3125,43.7762,66.3525,82.8445,24.9759,4.5801,6.85,4.95,24.857,13.196852,93.1028,34.84,46.61,53.5763,58.5515,26.4747,29.0935,4.44,7.95,10.92,66.3093,30.8127,22.7164,"4,412.75","1,109.24",9689.05,4045.14,"8,472.06",82.75,3.47,4.012,1.3726,73.7168,21.12,2.566
11-Jan-10,13.8308,4.82,37.7337,44.0831,66.2951,82.867,25.1001,4.5716,6.78,5.06,24.8498,12.699742,94.8585,35.2,47.58,54.4816,58.9087,26.936,29.3536,4.55,7.96,10.95,67.1369,31.1303,22.7503,"4,449.72","1,099.92",9726.44,4043.09,"8,534.65",82.52,3.47,4.012,1.3681,73.0845,22.46,2.556
12-Jan-10,13.3026,4.77,37.5033,43.8009,64.2157,82.0298,25.1471,4.5366,6.83,5.05,24.6217,12.507464,93.7709,35.11,47.36,54.1134,57.9163,26.3646,28.9296,4.45,7.97,11.01,66.1652,30.6838,22.6924,"4,457.36","1,105.98",9603.47,4000.05,"8,633.44",80.79,3.47,4.012,1.3615,73.1007,21.25,2.482
13-Jan-10,13.7569,4.81,37.6172,43.2688,64.9032,82.7213,25.2547,4.5416,6.85,5.06,24.4094,12.507464,93.6675,35.4,48.24,54.5503,58.2339,26.4517,29.2353,4.5,8,10.8,65.5199,30.5,22.7053,"4,516.59","1,103.25",9569.52,4000.86,"8,627.74",79.65,3.47,4.012,1.3598,73.0774,22.1,2.532
14-Jan-10,13.6319,4.82,37.9952,42.1501,64.2946,82.6042,25.1175,4.5246,6.79,5.11,24.2945,12.620017,94.6078,35.43,49.32,54.9408,57.7972,26.8287,29.4999,4.61,8.05,11.01,65.0705,30.4615,23.4924,"4,484.12","1,091.94",9568.03,4015.77,"8,538.18",79.39,3.47,4.012,1.3768,72.8997,23.69,2.485
15-Jan-10,13.9175,4.76,37.1849,40.7804,62.7921,82.1339,24.579,4.3966,6.8,5.05,23.7664,12.662225,93.074,35.07,48.79,53.8177,57.7972,26.3911,28.7201,4.53,7.94,10.96,63.0007,30.1305,22.9056,"4,533.03","1,095.95",9538.2,3954.38,"8,716.26",78,3.47,4.012,1.3605,73.1811,22.66,2.419
19-Jan-10,14.012,4.73,37.1747,41.7501,64.4981,81.2305,24.7283,4.3423,6.75,5.16,23.5416,12.676294,92.8829,35.44,50.21,54.4395,57.956,26.2368,28.2546,4.6,8.24,11.22,64.4267,30.5762,23.5521,"4,379.59","1,106.41",9555.41,4009.67,"8,696.63",79.02,3.47,4.012,1.3615,73.4878,21.59,2.456
20-Jan-10,13.2267,4.76,36.8106,40.5122,60.592,80.2783,23.9858,4.188,6.67,5.04,23.1433,12.502774,90.0493,35.25,49.71,52.3147,58.7896,25.3536,27.1353,4.6,8.28,11.38,62.5943,30.021,22.8821,"4,429.93","1,114.11",9472.29,3928.95,"8,618.54",77.62,3.47,4.012,1.3597,74.2681,21.15,2.421
21-Jan-10,13.3137,4.78,36.6342,40.1708,59.3333,80.0076,23.8474,4.2101,6.59,4.94,22.914,12.24015,90.1535,34.43,49.93,52.0839,57.6781,24.9958,26.862,4.47,8.5,11.54,61.7849,29.6244,22.4484,"4,438.59","1,107.93",9418.07,3862.16,"8,701.36",76.08,3.47,4.012,1.3505,74.1526,21.49,2.362
22-Jan-10,13.4302,4.75,36.8978,39.9655,59.9129,80.5813,23.9199,4.2044,6.51,4.87,22.7253,12.24484,90.0782,33.99,49.27,52.2011,57.1621,24.7399,27.0337,4.47,8.42,11.19,61.0792,29.2213,22.2832,"4,469.10","1,109.18",9325.22,3820.78,"8,766.55",74.54,3.47,4.012,1.353,74.2269,20.54,2.34
25-Jan-10,13.8176,4.79,37.0237,39.6344,59.6355,79.8599,23.8075,4.1828,6.37,4.91,22.6649,12.338634,88.7496,34.77,49.62,51.5346,56.6064,24.4089,26.73,4.39,8.55,11.21,60.4774,29.1067,22.0672,"4,491.54","1,096.08",9293.12,3781.85,"8,613.79",75.26,3.47,4.012,1.3555,74.2583,22.51,2.361
26-Jan-10,13.6508,4.82,36.6672,39.7,58.7759,79.883,23.7271,4.1445,6.32,4.86,23.0164,12.352704,88.2128,34.77,50.08,51.7254,57.5591,24.5152,26.6116,4.37,8.6,11.19,60.3521,29.1241,21.6335,"4,507.26","1,102.47",9292.92,3807.04,"8,652.52",74.71,3.47,4.012,1.3625,74.6258,21.68,2.353
27-Jan-10,13.2937,4.82,36.5283,39.1775,57.9042,79.012,23.4084,4.142,6.1,4.87,22.5954,12.24015,87.4222,34.5,49.21,50.9237,57.1621,23.9691,26.1666,4.29,8.6,11.09,59.3059,28.6858,21.0946,"4,526.35","1,114.05",9245.25,3759.8,"8,685.08",73.67,3.47,4.012,1.356,74.548,20.49,2.383
28-Jan-10,13.3616,4.78,36.3221,38.2838,55.6525,78.7434,22.9396,4.0881,6.4,4.81,22.6254,12.24015,84.7182,34.11,46.84,49.0764,56.2888,23.3305,25.4829,4.23,8.61,11.02,57.5444,28.0566,21.1285,"4,561.47","1,118.02",9213.78,3688.79,"8,450.86",73.64,3.47,4.012,1.3604,74.5941,19.54,2.409
29-Jan-10,13.5514,4.76,36.5609,38.0094,56.5844,78.808,23.0455,3.9798,6.59,4.78,22.1826,12.774778,84.5983,34.01,46.6,49.5841,56.527,23.4683,25.2869,4.28,8.59,10.97,58.2894,27.9942,21.6989,"4,621.33","1,120.59",9237.3,3739.46,"8,513.82",72.89,3.62,3.9,1.3698,75.1727,19.71,2.348
1-Feb-10,13.9897,4.78,36.7673,38.5917,57.3374,79.1229,23.3904,3.9511,6.77,4.75,22.4051,13.365682,85.9744,34.27,46.83,50.2207,56.8842,23.6202,24.7923,4.32,8.8,10.91,58.765,28.2231,21.6495,"4,611.58","1,126.48",9312.11,3762.01,"8,545.15",74.43,3.62,3.9,1.3579,75.1816,19.47,2.375
2-Feb-10,14.5125,4.84,36.0194,38.9792,58.5944,79.8532,23.6151,3.9496,6.77,4.83,23.2975,13.042091,87.2057,34.16,46.82,51.4533,58.1148,23.8873,25.1501,4.34,8.67,11.1,59.2645,28.5433,22.2662,"4,627.14","1,127.78",9480.77,3812.13,"8,251.24",77.23,3.62,3.9,1.3621,74.9083,19.93,2.357
3-Feb-10,14.023,4.76,35.4815,38.8031,59.254,79.4926,23.2374,3.8192,6.52,4.8,23.0706,12.521533,85.5443,34.47,44.94,51.7213,57.4003,23.5709,25.0769,4.34,8.44,10.93,58.844,28.3449,22.2004,"4,601.05","1,126.20",9417.81,3793.47,"8,097.52",76.98,3.62,3.9,1.3628,75.1476,20.01,2.402
4-Feb-10,13.3357,4.68,34.7196,37.3153,56.7901,77.9858,22.7023,3.6807,6.52,4.59,21.6139,12.41836,82.7606,33.63,43.93,49.5935,56.2094,22.6886,24.5617,4.23,8.28,10.69,57.0922,27.3925,21.3342,"4,637.15","1,126.42",9223.84,3689.25,"8,051.52",73.14,3.62,3.9,1.36,75.5637,19.96,2.305
5-Feb-10,12.6414,4.62,34.5033,35.8285,55.7339,76.9164,22.1733,3.645,6.55,4.45,21.0053,12.296427,81.3141,33.81,42.71,47.5026,54.8994,21.8728,23.5735,4.1,8.23,10.4,54.8254,27.0165,20.6592,"4,663.90","1,115.10",9035.91,3563.76,"7,968.43",71.19,3.62,3.9,1.3659,75.986,21.68,2.215
8-Feb-10,12.1094,4.6,34.5261,36.1575,56.4513,76.7395,22.5191,3.6902,6.64,4.45,21.0174,12.559051,82.4614,34.35,43.36,47.6798,55.2964,22.3757,23.7876,4.08,8.26,10.61,55.8233,27.311,20.5302,"4,648.02","1,132.99",9010.37,3607.27,"7,977.89",71.89,3.62,3.9,1.3677,75.67,20.04,2.263
9-Feb-10,12.41,4.65,35.0101,36.2924,57.9548,76.6248,22.6414,3.7368,6.5,4.44,21.0212,12.723191,83.0523,34.74,44.21,48.4681,55.0185,22.4346,24.0194,4.1,8.3,10.67,55.8865,27.5089,20.8973,"4,659.33","1,136.52",9020.01,3612.76,"7,910.07",73.75,3.62,3.9,1.3761,75.4313,19.35,2.307
10-Feb-10,14.3575,4.72,34.9466,36.3741,57.5878,76.7359,22.7098,3.7761,6.57,4.42,21.2171,12.620017,83.5605,35.01,44.05,48.5354,55.3758,22.4147,24.1889,4.1,8.27,10.51,56.1671,26.958,20.9741,"4,691.24","1,137.14",9064.32,3635.61,"7,735.41",74.52,3.62,3.9,1.3673,75.6375,19.16,2.369
11-Feb-10,14.0572,4.76,35.0371,36.111,57.7886,76.7403,22.4984,3.698,6.68,4.39,21.0311,12.788847,82.5323,35.26,44.39,47.1721,54.1055,22.5326,23.9241,4.11,8.3,10.55,56.8378,27.4783,20.6156,"4,637.36","1,141.69",9127.85,3616.75,"7,774.87",75.28,3.62,3.9,1.3769,75.4347,19.06,2.374
12-Feb-10,14.5681,4.8,34.9431,36.2365,58.5244,76.4645,22.39,3.6461,6.88,4.32,20.7358,13.285956,82.8589,34.57,43.62,45.4335,54.2643,22.6691,23.7166,4.06,8.44,10.55,56.6728,27.094,20.194,"4,688.02","1,144.98",9052.97,3599.07,"7,874.99",74.13,3.62,3.9,1.3737,75.5219,18.13,2.334
16-Feb-10,14.6974,4.87,35.852,37.0704,61.2678,77.405,22.9857,3.8069,6.98,4.44,20.8414,13.187472,84.326,35.14,43.99,47.1211,54.6216,23.2267,24.2229,4.16,8.48,10.77,58.5279,27.7839,20.256,"4,612.75","1,136.22",9176.27,3669.04,"7,883.05",77.01,3.62,3.9,1.3531,75.037,18.25,2.3
17-Feb-10,15.0404,4.86,35.5501,36.7745,60.2569,77.1732,22.9177,3.7428,6.94,4.48,22.2579,13.332854,83.4443,35.1,43.79,47.6178,54.7406,23.0334,24.1666,4.23,8.51,10.64,57.9984,27.6115,20.3762,"4,521.99","1,145.68",9329.92,3725.21,"7,599.35",77.33,3.62,3.9,1.3555,75.4201,17.85,2.388
18-Feb-10,15.0026,4.87,35.6209,37.0232,62.3179,77.3848,23.1437,3.7792,6.99,4.5,21.7177,13.38913,84.1325,35.81,43.71,47.9007,54.4628,23.2663,24.1494,4.24,8.38,10.71,58.54,27.8269,20.2757,"4,467.97","1,148.46",9385.27,3747.83,"7,424.37",79.06,3.62,3.9,1.3498,75.6894,17.63,2.444
19-Feb-10,14.8813,4.87,35.7055,37.5232,62.2481,78.1297,23.309,3.8994,7.02,4.45,21.825,13.290646,83.7514,35.1,43.79,48.245,54.5422,23.2409,24.6389,4.25,8.36,10.52,58.5312,27.8973,20.7096,"4,471.19","1,136.03",9431.36,3769.54,"7,487.95",79.81,3.62,3.9,1.3313,75.8191,17.91,2.463
22-Feb-10,14.6711,4.89,35.59,37.4664,61.5533,78.1865,23.1148,3.8738,6.95,4.4,22.1936,12.995194,83.4848,35.12,43.5,47.7932,54.8994,23.142,24.4087,4.23,8.36,10.61,58.0249,27.7377,20.5192,"4,456.14","1,150.23",9441.71,3756.7,"7,581.51",80.16,3.62,3.9,1.3278,75.5659,17.58,2.448
23-Feb-10,14.5246,4.87,35.3694,37.0711,60.1375,77.6708,22.7491,3.7814,6.87,4.33,21.9489,13.192162,81.4701,35.07,43.42,46.8419,54.5819,22.5938,24.0606,4.19,8.28,10.59,56.6937,27.3407,20.1961,"4,414.84","1,138.04",9387.85,3707.06,"7,599.27",78.86,3.62,3.9,1.341,75.7501,18.68,2.353
24-Feb-10,14.0712,4.94,35.7124,37.1668,60.2828,77.4278,22.7912,3.718,6.98,4.29,22.4868,12.169805,81.3769,35.28,43.39,46.3199,54.5025,22.7574,24.2885,4.15,8.25,10.65,56.5485,27.5335,20.1205,"4,349.50","1,116.48",9359.18,3715.68,"7,529.93",80,3.62,3.9,1.3477,75.7377,22.27,2.36
25-Feb-10,14.2665,4.83,36.2119,36.2391,59.6416,79.5358,23.0569,3.6273,7,4.17,22.0572,12.043183,79.4408,34.65,42.9,45.1717,54.3437,22.2436,23.8413,4.15,8.14,10.5,54.8228,27.0014,19.9047,"4,349.66","1,091.76",9226.94,3640.77,"7,488.82",78.17,3.62,3.9,1.3411,76.1839,27.31,2.338
26-Feb-10,14.6606,4.87,37.4622,36.7469,60.7952,80.0552,23.4692,3.672,7.14,4.32,22.4337,11.949388,80.6158,34.27,43.96,46.0528,54.1452,22.5768,24.3933,4.21,8.29,10.54,55.8356,27.2706,20.3492,"4,384.09","1,096.78",9344.39,3708.8,"7,494.02",79.66,3.56,4.032,1.351,75.3583,25.41,2.284
1-Mar-10,14.9364,4.96,37.3715,36.8427,61.5627,81.3181,23.5403,3.706,6.91,4.32,22.069,12.212012,81.0684,34.68,43.9,47.7314,54.4628,22.8351,24.6837,4.16,8.28,10.66,56.0844,27.71,20.7619,"4,425.39","1,092.17",9479.83,3769.54,"7,699.25",78.7,3.56,4.032,1.3581,75.6532,24.55,2.283
2-Mar-10,15.5085,4.94,37.5061,37.2408,62.9183,81.1655,23.5961,3.7506,6.92,4.29,22.2051,12.713811,81.5764,34.77,44.39,48.7226,54.9788,23.0587,24.9611,4.23,8.36,10.06,56.6061,27.9697,21.1511,"4,378.71","1,097.50",9598.65,3811.92,"7,684.61",79.68,3.56,4.032,1.3502,75.2912,23.14,2.273
3-Mar-10,15.5473,4.87,38.0601,37.5601,63.8672,78.3627,23.8894,3.7862,7.03,4.33,22.4237,13.023333,82.3749,34.58,44.82,51.4089,55.6933,23.4237,25.3922,4.21,8.46,9.6,57.2031,28.3002,21.4081,"4,244.54","1,084.53",9612.17,3842.52,"7,733.29",80.87,3.56,4.032,1.3483,74.6649,23.73,2.27
4-Mar-10,15.3443,4.77,37.7768,36.2356,62.5246,78.5389,23.6954,3.7953,7.04,4.53,22.5072,13.164024,81.1688,34.15,44.89,50.4936,54.9788,23.2066,25.211,4.31,8.42,9.74,56.4208,28.095,21.3468,"4,146.31","1,073.87",9665.29,3828.41,"7,790.61",80.21,3.56,4.032,1.3398,75.2165,24.62,2.275
5-Mar-10,15.4054,4.87,38.384,37.233,64.4682,77.5592,24.1364,3.9092,7.09,4.64,23.0161,12.976435,81.5233,33.38,45.33,51.2354,55.0185,23.6869,25.5064,4.35,8.35,9.74,57.7667,28.4475,21.7732,"4,157.81","1,089.19",9774.72,3910.42,"7,734.53",81.5,3.56,4.032,1.334,75.2128,22.59,2.343
8-Mar-10,15.5224,4.83,38.5947,37.4363,63.3773,78.1773,24.2171,3.8186,7.11,4.7,23.0859,13.06085,82.3553,33.57,44.47,50.5056,55.2964,23.9173,25.401,4.27,8.34,9.62,57.5922,28.5031,21.6592,"4,200.96","1,103.32",9786.39,3903.54,"7,568.26",81.87,3.56,4.032,1.3358,75.219,21.48,2.355
9-Mar-10,14.9737,4.83,38.1822,37.9306,63.1996,77.8961,24.1265,3.808,7.29,4.72,22.9807,13.890929,83.3103,34.02,44.26,50.4291,55.2567,24.0585,25.566,4.23,8.33,9.52,57.8343,28.567,21.5276,"4,184.98","1,097.28",9774.68,3910.01,"7,597.77",81.49,3.56,4.032,1.3496,75.1562,21.6,2.338
10-Mar-10,15.4073,4.84,38.9144,38.368,64.1083,78.2603,24.3198,3.9133,6.9,4.72,23.4661,13.679892,83.6969,34.18,44.19,51.6309,55.8918,24.4086,25.7758,4.24,8.36,9.52,58.6379,28.9433,21.6665,"4,239.91","1,063.11",9865.29,3943.55,"7,499.02",82.09,3.56,4.032,1.3584,75.0795,26.08,2.378
11-Mar-10,15.1952,4.85,38.5831,38.7335,62.4496,78.6609,24.27,3.9458,6.8,4.73,23.4459,13.773687,83.821,34.73,44.17,51.4258,56.4476,24.3315,25.8232,4.25,8.43,9.54,58.7089,29.0023,20.1031,"4,220.62","1,066.19",9854.44,3928.95,"7,627.95",82.11,3.56,4.032,1.3606,75.0592,26.11,2.41
12-Mar-10,15.4674,4.84,39.0676,38.7923,63.8099,78.7229,24.4258,3.9687,6.61,4.87,23.3937,13.314095,83.6556,34.62,44.36,51.7483,57.0033,24.0268,25.9018,4.27,8.47,9.62,58.7596,29.2147,20.3262,"4,231.16","1,056.74",9941.56,3927.4,"7,747.55",81.24,3.56,4.032,1.3651,74.6303,26.51,2.417
15-Mar-10,15.1838,4.75,38.5168,38.4211,61.9864,77.8415,24.0508,3.9269,6.59,4.78,23.203,13.370371,83.1852,34.79,43.91,51.0412,57.1224,23.6816,25.4516,4.25,8.39,9.49,57.905,28.809,20.257,"4,327.48","1,070.52",9879.01,3890.91,"7,858.41",79.8,3.56,4.032,1.3579,74.9837,26,2.405
16-Mar-10,15.6003,4.74,39.1934,38.739,62.7866,78.3474,24.4813,3.9861,6.63,4.9,23.4038,13.473545,84.0702,34.85,44.37,51.7163,57.6781,24.0269,25.9301,4.29,8.45,9.59,58.6765,29.5069,20.775,"4,328.12","1,068.13",9930.04,3938.95,"7,969.37",81.7,3.56,4.032,1.3496,74.518,25.4,2.348
17-Mar-10,15.6465,4.72,39.4459,38.5598,63.2796,79.6289,24.4862,4.0978,6.6,4.88,23.3873,12.967056,84.2013,35.07,44.36,52.1251,58.1545,23.8337,25.8633,4.33,8.52,9.58,58.8013,30.0429,21.1438,"4,353.85","1,078.47",10008.5,3957.89,"7,869.48",82.93,3.56,4.032,1.3484,74.415,23.96,2.366
18-Mar-10,15.1299,4.7,38.9132,37.9607,61.9821,79.849,24.0146,4.0002,6.58,4.86,23.4704,12.868572,83.269,35.03,44.37,51.5259,58.5515,23.4295,25.4059,4.33,8.53,9.45,57.9071,29.7835,20.9838,"4,337.04","1,075.51",10004.18,3938.18,"8,005.56",82.2,3.56,4.032,1.3436,74.8153,22.73,2.414
19-Mar-10,15.2428,4.61,38.55,37.7517,60.653,79.8897,23.7944,3.9443,6.56,4.85,23.4189,13.182783,82.2833,34.86,44.16,50.2341,58.869,23.1246,25.1416,4.27,8.4,9.4,57.2905,29.2068,21.068,"4,335.83","1,094.87",10019.77,3925.44,"8,007.73",80.68,3.56,4.032,1.3386,75.1009,22.25,2.451
22-Mar-10,15.0256,4.62,38.7061,37.5674,60.4549,80.0573,23.9244,3.8699,6.56,4.87,23.2975,13.253128,82.364,35.18,44.83,50.9868,58.4324,23.2602,25.304,4.26,8.35,9.62,57.4525,29.1837,21.0673,"4,287.59","1,099.51",9991.92,3928,"8,004.86",81.25,3.56,4.032,1.3292,75.0963,21.72,2.414
23-Mar-10,15.1313,4.58,38.6853,37.4705,60.6466,80.3736,23.8915,3.8496,6.51,4.82,23.3347,13.750238,82.3131,35.34,44.65,51.036,58.6705,23.3786,25.2761,4.29,8.2,9.57,57.353,29.1827,21.0541,"4,302.59","1,106.75",10030.1,3952.55,"8,108.94",81.91,3.56,4.032,1.3383,75.0649,20.63,2.412
24-Mar-10,15.4829,4.67,38.0483,36.93,60.7069,78.825,23.4174,3.7809,6.41,4.82,23.2144,13.337543,81.1718,35.12,44.4,50.1897,57.8766,23.058,25.1872,4.26,8.06,9.36,56.4934,28.8225,20.7654,"4,212.20","1,109.17",10081.12,3949.81,"8,108.64",80.61,3.56,4.032,1.3395,76.0269,20.02,2.57
25-Mar-10,16.624,4.79,38.0346,37.8022,61.3573,78.3165,23.6413,3.8307,6.37,4.86,23.3957,13.042091,81.7405,34.91,44.59,50.3964,58.7499,23.1833,25.5065,4.32,8.25,9.44,56.6635,28.6073,21.2322,"4,266.59","1,108.01",10190.9,4000.48,"8,181.08",80.53,3.56,4.032,1.3163,75.9696,19.94,2.661
26-Mar-10,16.6955,4.78,38.2387,37.9102,61.1632,79.7571,23.7224,3.8889,6.29,4.95,23.7157,13.149955,82.1716,35.4,44.61,50.7905,56.75,23.3469,25.7603,4.37,8.23,9.62,57.3413,28.7042,22.3434,"4,237.15","1,094.60",10223.56,3988.93,"8,071.92",80,3.57,3.945,1.3211,76.0539,21.37,2.604
29-Mar-10,17.0957,4.82,38.5512,38.7332,60.9164,80.1293,23.9218,3.9798,6.18,4.94,23.6321,13.098368,83.2226,35.52,44.66,51.0108,56,23.4501,25.8891,4.42,8.42,9.65,57.5539,28.7399,22.4777,"4,289.10","1,105.24",10209.53,4000.66,"8,221.45",82.17,3.57,3.945,1.3224,75.6881,20.27,2.599
30-Mar-10,16.4686,4.86,38.2614,38.8247,59.8731,81.0059,23.8044,3.9844,6.21,4.96,23.3719,13.088988,83.8716,35.41,44.32,50.5458,55.6,23.3619,25.6387,4.45,8.54,9.68,57.5061,28.7262,22.2217,"4,364.69","1,102.94",10186.14,3987.41,"8,275.57",82.37,3.57,3.945,1.3295,75.7677,20.1,2.604
31-Mar-10,16.8876,4.86,39.0711,38.6387,60.7006,78.8462,23.933,3.976,6.26,4.96,23.6156,13.351612,84.1962,35.46,44.62,50.2844,55.35,23.467,25.9066,4.44,8.49,9.64,58.0662,28.9318,22.5439,"4,342.87","1,104.49",10165.28,3974.01,"8,180.35",83.76,3.57,3.945,1.3192,75.4392,19.5,2.56
6-Apr-10,17.96,4.89,38.7537,38.6264,59.534,78.9852,23.7413,3.9444,6.35,5.19,23.4432,13.801825,84.4399,35.96,44.58,51.1871,57.7,23.6877,26.0353,4.55,8.69,9.75,59.4603,29.7101,23.3867,"4,413.15","1,118.31",10434.01,4053.94,"8,116.00",86.84,3.57,3.945,1.2812,75.4705,19.06,2.713
7-Apr-10,17.7888,4.85,38.6858,38.419,58.9424,78.4717,23.4516,3.9286,6.42,5.2,23.5816,12.821675,84.1498,35.83,44.99,50.7717,58,23.1448,25.5545,4.56,8.63,9.72,58.5756,29.4545,23.0327,"4,391.34","1,118.79",10420.12,4026.97,"8,122.12",85.88,3.57,3.945,1.2656,75.5191,18.83,2.611
